,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
251,251,Office of Anil Kumar,@A_K_Office,2021-04-24T17:28:36.000Z,#Covaxin #PMModi #Covishield,"Quote Tweet
anil kumar
@anil_oct
 · Apr 24
What a Joke ! @BharatBiotech

State Governments: ₹600 per dose
Private hospitals: ₹1200 per dose 

@narendramodi @drharshvardhan @MoHFW_INDIA 

#Covaxin #CovidVaccine #Delhi",,,,,"['https://pbs.twimg.com/profile_images/1388046615676522497/thrAu-vT_mini.jpg', 'https://pbs.twimg.com/media/EzwQ72HVkAA7Yqc?format=jpg&name=small']",https://twitter.com/A_K_Office/status/1386009188900380674
252,252,Ashish Singh,@AshishSinghKiJi,2021-04-24T15:34:54.000Z,"Fun Fact : A Covishield Vaccine which is manufactured in Pune will cost you 600 Rs in Pune and will cost you 237 RS in Brazil which is only 14332 Km away.

Hari Om.",,,7,164,429,[],https://twitter.com/AshishSinghKiJi/status/1385980575580770305
253,253,Business Standard,@bsindia,2021-04-24T14:20:00.000Z,"Andhra Pradesh places order for 40 million doses each of Covaxin, Covishield","Andhra Pradesh places order for 40 mn doses each of Covaxin, Covishield
The Andhra Pradesh government on Saturday placed an order for purchase of 40 mn doses each of Covaxin and Covishield for vaccinating 2.04 crore people in the 18-45 age group from May 1
business-standard.com",,,11,39,['https://pbs.twimg.com/card_img/1387664200386838530/idvXsrfR?format=jpg&name=small'],https://twitter.com/bsindia/status/1385961726860939268
254,254,"Stephen Cook, MD, MPH #MaskUp",@DrSteveCook,2021-04-24T14:51:55.000Z,"Great vaccination day at frontier field. We have over 250 & still taking until 4pm   
@NSilverRCB
 @MonroeHealth
 @RocRedWings
 @news10nbc
 @13WHAM
 @WXXINews
 @CityRochesterNY
 #vaccine #sciencewillwin #COVID19Vaccine",,,5,13,91,"['https://pbs.twimg.com/media/Ezv0IlrXMAI2p87?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ezv0IlrWEAYPb33?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ezv0IlrXsAAthdD?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ezv0IlrXMAEyy-9?format=jpg&name=360x360']",https://twitter.com/DrSteveCook/status/1385969761754959876
255,255,IRC - International Rescue Committee,@RESCUEorg,2021-04-24T12:40:03.000Z,"The COVID vaccine is a #VaccineForAll. 
Kholood is an IRC senior health officer at our clinic in Zaatari camp, Jordan.

This clinic is now a #COVID19Vaccine site that—with the help of our dedicated staff—–will help vaccinate ~80,000 Syrian refugees living in the camp.",,💉 🙌,1,22,112,['https://pbs.twimg.com/media/EzvVya_VIAAY9Yu?format=jpg&name=small'],https://twitter.com/RESCUEorg/status/1385936573162606594
256,256,P. Chidambaram,@PChidambaram_IN,2021-04-24T17:14:56.000Z,Will those who justified the COVISHIELD prices of Rs 400 and 600 also justify the COVAXIN prices of Rs 600 and 1200 announced today?,,,203,1.6K,5.8K,[],https://twitter.com/PChidambaram_IN/status/1386005750791737349
257,257,Komal Sharma,@Komaleycutie,2021-04-24T23:22:42.000Z,Got my first dose of the Moderna vaccine! #COVID19Vaccine #modernavaccine,"0:02
85 views",,,,,[],https://twitter.com/Komaleycutie/status/1386098301934702600
258,258,OTV,@otvnews,2021-04-24T17:43:00.000Z,"COVID19 Vaccine: Covaxin Price Fixed At Rs 600 For States, Rs 1,200 For Pvt Hospitals 

#COVID19 #COVID19Vaccine #Covaxin","COVID19 Vaccine: Covaxin Price Fixed At Rs 600 For States, Rs 1,200 For Pvt Hospitals | OTV News
Bharat Biotech on Saturday said it would provide its COVID-19 vaccine, Covaxin, to state governments at Rs 600 per dosage while it will provide the vaccine to private hospitals at Rs 1,200 per dosage
odishatv.in",,2,16,87,['https://pbs.twimg.com/card_img/1388549541021036544/ZHmh8V89?format=jpg&name=small'],https://twitter.com/otvnews/status/1386012813462626306
259,259,Doctors for Covid Ethics,@Drs4CovidEthics,2021-04-24T07:05:13.000Z,"""Any implementation of a Digital Green Certificate scheme means those who have not had a #COVID19Vaccine  vaccine, & cannot otherwise certify that they’re un-infectious, could be discriminated against & kept out of 'normal' society.""

#NoVaccinePassport","MEPs Served With Notices of Liability Ahead of Vaccine Passport Vote – Lockdown Sceptics
A group of doctors, scientists and lawyers have served MEPs with Notices of Liability advising them they may be held personally liable should the European Parliament vote for a vaccine passport...
lockdownsceptics.org",,,13,22,['https://pbs.twimg.com/card_img/1388280526205825026/6DLqJq1p?format=jpg&name=small'],https://twitter.com/Drs4CovidEthics/status/1385852313093296134
260,260,Kranti Pratap Singh,@KrantiPratapINC,2021-04-24T17:10:46.000Z,"मेरे प्यारे दोस्तों आप मुझे जरूर ट्वीट करें अगर आप या आपका कोई कॉविड से लड़के जीता हो, आप की कहानियां बहुत लोगों का हौसला बढ़ाएगी, हम सबको मिलकर लड़ना है 
@ArvindGaur
 @yogitabhayana
 @srinivasiyc
 @KumariRukshmani
 #COVID19Vaccine #motivation #DelhiCovid #Jharkhand",,,,,2,[],https://twitter.com/KrantiPratapINC/status/1386004701456461827
261,261,#BabyMufflerman Avyaan,@Humhongekamyab1,2021-04-24T17:41:48.000Z,"Must watch 
चाणक्य ने सही कहा था, जिस देश का राजा व्यापारी हो, उसकी प्रजा भिखारी हो जाती है, और देख लो क्या हो रहा है मोदी युग में देश का!! 
#Covaxin
#Covishield
#COVID19 #OxygenShortage",,👇,,6,3,['https://pbs.twimg.com/ext_tw_video_thumb/1386012452714807301/pu/img/Cjt1QStjSoeqDGQ0.jpg'],https://twitter.com/Humhongekamyab1/status/1386012510638071809
262,262,Pushkar Sharma,@pushkarsharmaa,2021-04-24T18:37:46.000Z,"Kamala Bua ne vaccine ka raw material dene se mana kr dia kya!?

#CovishieldVaccine 
#Covishield 
#KamalaHarris",,,,,,[],https://twitter.com/pushkarsharmaa/status/1386026595928793096
263,263,Gorakh Nath,@gorakhnath02,2021-04-24T17:40:31.000Z,"सोचा नही था ऐसा भी वक्त आयेगा फुरसत होगी लोगो के पास लेकिन मिल कोई नही पायेगा 
 #CovidResources #Covishield #ModiGovtSeNaHoPayega #Lucknow #AmitShah #CovidResources #TodayShow #gorakhnath02",,🙏,,1,2,[],https://twitter.com/gorakhnath02/status/1386012189404778498
264,264,Umesh Sharma,@umeshsharma249,2021-04-24T17:21:33.000Z,"ये तो देश में खुलेआम लूट मचाने लगे है !

पहले तो #SIA ने अपनी वैक्सीन #covishield  की कीमत Rs.600/डोज की और अब #bharatbiotech ने अपनी वैक्सीन #Covaxin के लिए Rs.1200/डोज का ऐलान कर दिया है !
#Vaccination
#Covid19
#MannKiBaat
@SerumInstIndia
 @BharatBiotech",,,,,1,"['https://pbs.twimg.com/media/EzwWYWsVUAEC9Q_?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzwWZDTVkAEROJL?format=jpg&name=360x360']",https://twitter.com/umeshsharma249/status/1386007416282615810
265,265,अधिवक्ता सौरभ कुमार,@ASaurabh2015,2021-04-24T17:08:34.000Z,"आंँसू तमाम शहर की आंँखों में हैं मगर,
हाकिम बता रहा है के सब ठीक-ठाक है 
 
#COVID19Vaccine 
#coronavirus #OxygenShortage 
@LambaAlka
 @Vndnason
 
@RichaSingh_Alld
 @BhimArmyChief",,🎓 😒,,,,"['https://pbs.twimg.com/media/EzwTaBTWQAYLeSk?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzwTbEjXoAIC1a_?format=jpg&name=small', 'https://pbs.twimg.com/media/EzwTaxyXMAIROqp?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzwTbVsXsAM2P6o?format=jpg&name=360x360']",https://twitter.com/ASaurabh2015/status/1386004148823281665
266,266,Vipin Barolia,@vipinbarolia,2021-04-24T17:46:46.000Z,#SerumInstituteofIndia #BharatBiotech #SII #Covishield #Covaxin paisa paisa.,"The following media includes potentially sensitive content. Change settings
View",,,,,[],https://twitter.com/vipinbarolia/status/1386013762721705989
267,267,Venkatesh,@Vanket1,2021-04-24T16:52:32.000Z,"कोविशील्ड की 400 रुपये और 600 रुपये वाली कीमतों को जायज ठहराने वाले लोग कोवैक्सीन की 600 रुपये और 1200 रुपये वाली कीमतों को भी जायज ठहराएंगे. यही तो है सिस्टम. 
#System #Covishield #Covaxin 
#COVIDEmergency2021",,,5,13,16,[],https://twitter.com/Vanket1/status/1386000113315680257
268,268,Anurag Kumar Gupta,@anuragkgupta963,2021-04-24T17:38:42.000Z,"मंजर देखा नही जा रहा #दुआ सबके लिए कर रहा हूँ। 
सबसे निवेदन है की अपने को #स्वस्थ रखने पर पहल करें और यहीं बाकि लोगों को स्वस्थ रखने का नियम है इस #कोरोना काल में।

#Covishield
#coronavirus",,,,,,[],https://twitter.com/anuragkgupta963/status/1386011731164499968
269,269,Bajrang Dal Hindustan (Go Raksha Dal) official,@RahulGolaGaurak,2021-04-24T16:31:12.000Z,"#CovidVaccine #COVID19Vaccine #CovishieldVaccine #CoronavirusVaccine #Covishield 
अपनी बारी आने पर वैक्सीन जरुर लगवाये, कोरोनावायरस को हराना है तो #DawaiBhiKadaiBhi 
@VivekPremi
 @AnnghTha1 
@Official_Mi2c
 @pa4bjp @nr4bjp 
@dit52
 @adbjp
 @modi
 @Amah 
@nath
 @Blhi",,,,2,1,"['https://pbs.twimg.com/media/EzwK2gwVUAET29E?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzwK3iPVUAAFCNo?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzwK34-UYAYV9FJ?format=jpg&name=360x360']",https://twitter.com/RahulGolaGaurak/status/1385994744149385217
270,270,Draksha Sharma,@idraksha,2021-04-25T18:00:07.000Z,Finally!!!,"Will Send Raw Material ""Urgently Required"" For Covishield, Says US
The United States will ""immediately"" make available sources of raw materials required to scale up production of the Covishield coronavirus vaccine - of which there is a critical shortage as India...
ndtv.com",,1,,6,['https://pbs.twimg.com/card_img/1385808675843887108/nDlnpQRl?format=jpg&name=small'],https://twitter.com/idraksha/status/1386379508001898499
271,271,OpIndia.com,@OpIndia_com,2021-04-25T09:10:00.000Z,"As Congress ecosystem gets into overdrive on COVISHIELD and COVIXIN prices, here is a reminder that Pfizer wanted Brazil, Argentina to put military bases, Federal reserve as collateral","Pfizer wanted Brazil, Argentina to put military bases, Federal reserve as collateral: Why India...
Pfizer has been accused of countries in Latin America of pledging their sovereign assets, military bases and financial reserves to protect itself from any adverse fallout of the vaccine | OpIndia News
opindia.com",,12,250,506,['https://pbs.twimg.com/card_img/1386704628432048128/mg4FCTAQ?format=jpg&name=small'],https://twitter.com/OpIndia_com/status/1386246100496027648
272,272,OpIndia.com,@OpIndia_com,2021-04-25T01:00:00.000Z,"Adar Poonawalla, CEO of the Serum Institute of India, has issued a statement to address the controversy created by opposition parties and ‘liberal’ intellectuals alike over the pricing of Covishield","SII CEO Adar Poonawalla addresses controversy over Covishield costs
SII CEO Adar Poonawalla has issued a statement to address the controversy regarding the cost of Covishield. | OpIndia News
opindia.com",,9,117,369,['https://pbs.twimg.com/card_img/1388447991216943105/VKgrB85e?format=jpg&name=small'],https://twitter.com/OpIndia_com/status/1386122790244261888
273,273,FinancialXpress,@FinancialXpress,2021-04-25T12:56:56.000Z,#Coronavirus India Live Updates: UP govt places order for 1 crore #Covid19Vaccine doses; #Rajasthan announces free vaccination for 18-45 age group,"Coronavirus April 25 Highlights: Gujarat, Odisha, Rajasthan announce free vaccine for all above 18;...
Coronavirus (Covid-19) India Live, Covid-19 Cases in India Live News: India today reported 3,49,691 new COVID-19 cases, 2,767 deaths, and 2,17,113 discharges in the last 24 hours; UP govt placed...
financialexpress.com",,,3,7,[],https://twitter.com/FinancialXpress/status/1386303210395111426
274,274,FinancialXpress,@FinancialXpress,2021-04-25T11:43:49.000Z,The DCGI had extended the shelf-life of Covishield from six to nine months from its manufacturing date in February.,"Bharat Biotech seeks DCGI’s nod to extend shelf life of Covaxin
In support of their proposal, Bharat Biotech has submitted updated accelerated and real-time stability data of Coaxin along with the justification for the extension of shelf-life.
financialexpress.com",,,3,19,['https://pbs.twimg.com/card_img/1388821546546909189/z47e7ll6?format=jpg&name=small'],https://twitter.com/FinancialXpress/status/1386284811849846791
275,275,Aman Sharma,@AmanKayamHai_,2021-04-25T12:02:53.000Z,Punjab orders 30 lakh Covishield doses to vaccinate 18+ population,,,2,7,60,[],https://twitter.com/AmanKayamHai_/status/1386289609408094210
276,276,Karan Tripathi,@TripathiGee,2021-04-25T06:00:15.000Z,"A #vaccine jab is costlier than the statutory per day minimum wage for labour in organised sector. > 90% of India's workforce is in unorganised sector, that often works even below minimum wage. Now, factor in loss of income due to pandemic and no social security net
#Covishield",,,1,15,73,[],https://twitter.com/TripathiGee/status/1386198348269461504
277,277,ASHWANI MAHAJAN,@ashwani_mahajan,2021-04-25T17:25:59.000Z,#ULTIMATELY US to 'urgently' send Covishield raw materials to help India tackle Covid surge,"US to 'urgently' send Covishield raw materials to help India tackle Covid surge
'United States has identified sources of specific raw material urgently required for Indian manufacture of Covishield vaccine that will immediately be made available for India,' said US NSA Jake...
livemint.com",,,18,28,['https://pbs.twimg.com/card_img/1388904358507581446/BWZSz_aw?format=jpg&name=small'],https://twitter.com/ashwani_mahajan/status/1386370919128469505
278,278,Amish Devgan,@AMISHDEVGAN,2021-04-25T17:20:11.000Z,#BigNews Raw material for covishield to be sent immediately to India by US.,,,402,1.4K,10K,[],https://twitter.com/AMISHDEVGAN/status/1386369460135735296
279,279,Press Trust of India,@PTI_News,2021-04-25T14:24:34.000Z,Brihanmumbai Municipal Corporation (BMC) says it has received 1.5 lakh Covishield vaccines and all vaccination centres in Mumbai will be functional tomorrow,,,8,122,905,[],https://twitter.com/PTI_News/status/1386325266021031942
280,280,OpIndia.com,@OpIndia_com,2021-04-25T12:30:00.000Z,UP government places order for 1 crore doses of vaccines from Serum Institute and Bharat Biotech for phase 3 vaccination drive,"UP govt orders 50 lakh doses each of Covaxin and Covishield
UP govt has ordered 50 lakh doses each of Covaxin and Covishield vaccines from Bharat Biotech and Serum Institute of India | OpIndia News
opindia.com",,13,234,941,['https://pbs.twimg.com/card_img/1388833192002600964/jDf82bYg?format=jpg&name=small'],https://twitter.com/OpIndia_com/status/1386296433519730688
281,281,Shweta,@Shwetaa_12,2021-04-25T04:08:08.000Z,"For Lucknow ppl... 
#COVID19Vaccine 
#CovidResources 
#CovidIndia",,,5,168,455,"['https://pbs.twimg.com/media/EzyqWT1XMAIrlmo?format=jpg&name=small', 'https://pbs.twimg.com/media/EzyqZDfX0AYew3j?format=jpg&name=small']",https://twitter.com/Shwetaa_12/status/1386170135346614272
282,282,Arun Mohan,@arunmohanother,2021-04-25T06:37:23.000Z,"Successfully torturing and looting Indians since 2014

Now Covaxin’s price is higher than what SII plans to charge for its covid-19 vaccine Covishield 
Someone must show pics of last hours of Mussolini or Tsar to this man, least he should have some public fear.
#modimustresign",,🙄,6,327,389,['https://pbs.twimg.com/media/EzzMglGVUAM0SEV?format=jpg&name=small'],https://twitter.com/arunmohanother/status/1386207692335706116
