,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,hashtag,cleaned words,Segmented#
1065,1065,Manish Tripathi,@ManishantarDESI,2021-04-18T05:11:01.000Z,"शहर से गाँव तक’ 
#projectramlala 
Amidst Covid situation following th necessary protocol,women from rural India are nw trained to create deity costumes,so proud & happy to see th zeal & dedication in them to create an identity for themselves & not just the livelihood. 
 
@KhadiUp","0:14
44 views",,1,,8,[],https://twitter.com/ManishantarDESI/status/1383649243013939206,['projectramlala'],"['शहर', 'स', 'ग', 'व', 'तक', 'projectramlala', 'amidst', 'covid', 'situation', 'following', 'th', 'necessary', 'protocol', 'woman', 'rural', 'india', 'nw', 'trained', 'create', 'deity', 'costume', 'proud', 'happy', 'see', 'th', 'zeal', 'dedication', 'create', 'identity', 'livelihood', 'khadiup']",project ram la la
1066,1066,SUMIT CHATURVEDI,@joinsumit,2021-04-18T09:07:06.000Z,"India Inc should step in to help in this hour of #COVIDー19 #COVID19 emergency. As I understand all major manufacturing plants, offices have basic health infra for emergency with doctors. A part of this should be opened for general public 
@FollowCII
 @ficci_india
 @ASSOCHAM4India",,,1,1,5,[],https://twitter.com/joinsumit/status/1383708655187423234,"['COVIDー19', 'COVID19']","['india', 'inc', 'step', 'help', 'hour', 'covidー', 'covid', 'emergency', 'understand', 'major', 'manufacturing', 'plant', 'office', 'basic', 'health', 'infra', 'emergency', 'doctor', 'part', 'opened', 'general', 'public', 'followcii', 'ficci_india', 'assochamindia']",covidー 19 covid 19
1067,1067,Sohil Sehran,@SohilSehran,2021-04-18T18:50:06.000Z,"The spread of #COVID19 is more in states like Punjab, Delhi, Gujarat, Maharashtra and Kerala because of people travelling internationally, 
@AmitShah
 tells 
@navikakumar
 on #FranklySpeakingWithShah.","Quote Tweet
TIMES NOW
@TimesNow
 · Apr 18
COVID surge can be seen mainly in those States which have a larger population travelling internationally like Punjab, Gujarat, Maharashtra, Kerala, Delhi: @AmitShah, Union Home Minister, tells Navika Kumar on #FranklySpeakingWithShah.",,2,,3,"['https://pbs.twimg.com/profile_images/1354074536925388802/qkHhpnVw_mini.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1383827755620454414/img/KaOynFtjjlmNKXyv.jpg']",https://twitter.com/SohilSehran/status/1383855375082868738,"['COVID19', 'FranklySpeakingWithShah']","['spread', 'covid', 'state', 'like', 'punjab', 'delhi', 'gujarat', 'maharashtra', 'kerala', 'people', 'travelling', 'internationally', 'amitshah', 'tell', 'navikakumar', 'franklyspeakingwithshah']",covid 19  frankly speaking with shah
1068,1068,Deepak Sahney,@sahneydeepak,2021-04-18T12:58:19.000Z,If nifty opens in green surely 900 plus. N if in red 880. N how nifty opens how it reacts to number of Covid cases no clue what so ever but overall I'm bullish on index,"Quote Tweet
Manjunath_Naidu
@manjunathathim1
 · Apr 18
Hi @sahneydeepak  sir what’s your view on #tatasteel tomorrow??",,5,,21,['https://pbs.twimg.com/profile_images/1375403342126477314/xVT_wH6R_mini.jpg'],https://twitter.com/sahneydeepak/status/1383766846155812865,[],"['nifty', 'open', 'green', 'surely', 'plus', 'n', 'red', 'n', 'nifty', 'open', 'reacts', 'number', 'covid', 'case', 'clue', 'ever', 'overall', 'im', 'bullish', 'index']",
1069,1069,Manish Tripathi,@ManishantarDESI,2021-04-18T05:11:01.000Z,"शहर से गाँव तक’ 
#projectramlala 
Amidst Covid situation following th necessary protocol,women from rural India are nw trained to create deity costumes,so proud & happy to see th zeal & dedication in them to create an identity for themselves & not just the livelihood. 
 
@KhadiUp","44 views
0:06 / 0:17",,1,,8,[],https://twitter.com/ManishantarDESI/status/1383649243013939206,['projectramlala'],"['शहर', 'स', 'ग', 'व', 'तक', 'projectramlala', 'amidst', 'covid', 'situation', 'following', 'th', 'necessary', 'protocol', 'woman', 'rural', 'india', 'nw', 'trained', 'create', 'deity', 'costume', 'proud', 'happy', 'see', 'th', 'zeal', 'dedication', 'create', 'identity', 'livelihood', 'khadiup']",project ram la la
1070,1070,Javed Ashraf Khan,@IamJavedAshraf,2021-04-19T13:52:36.000Z,"Praying for Speedy recovery of Dr. Manmohan Singh, who tested Covid+.
Country needs ur guidance in these troubled times.
#ManmohanSingh",,,,3,5,['https://pbs.twimg.com/media/EzV2oA0UYAI_cEo?format=jpg&name=small'],https://twitter.com/IamJavedAshraf/status/1384142893409914889,['ManmohanSingh'],"['praying', 'speedy', 'recovery', 'dr', 'manmohan', 'singh', 'tested', 'covid', 'country', 'need', 'ur', 'guidance', 'troubled', 'time', 'manmohansingh']",manmohan singh
1071,1071,Shashank Shekhar Jha,@shashank_ssj,2021-04-19T04:34:58.000Z,"Hotel's which became hospitals in Delhi for Covid-19.

Please share #COVID19",,,1,33,27,"['https://pbs.twimg.com/media/EzT2_RMVgAYFI4-?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzT2_doVEAUf-jK?format=jpg&name=360x360']",https://twitter.com/shashank_ssj/status/1384002557991788544,['COVID19'],"['hotels', 'became', 'hospital', 'delhi', 'covid', 'please', 'share', 'covid']",covid 19
1072,1072,Hitansha Tagra,@Hitansha_Tagra,2021-04-19T09:03:01.000Z,"Location- gurgaon 
It will be great if anyone could help or just share a word. 
#PlasmaRequirement #plasmadonorindia #PlasmaDonor #PlasmaDonation #COVIDEmergency #COVID19India #COVID19 #OxygenCylinder",,,3,6,6,['https://pbs.twimg.com/media/EzU0VxAVEAM9V5X?format=jpg&name=medium'],https://twitter.com/Hitansha_Tagra/status/1384070019080851457,"['PlasmaRequirement', 'plasmadonorindia', 'PlasmaDonor', 'PlasmaDonation', 'COVIDEmergency', 'COVID19India', 'COVID19', 'OxygenCylinder']","['location', 'gurgaon', 'great', 'anyone', 'could', 'help', 'share', 'word', 'plasmarequirement', 'plasmadonorindia', 'plasmadonor', 'plasmadonation', 'covidemergency', 'covidindia', 'covid', 'oxygencylinder']",plasma requirement plasmadonorindia  plasma donor  plasma donation covid emergency covid 19 india covid 19  oxygen cylinder
1073,1073,Lucinda Doyle,@lucindaedoyle,2021-04-19T13:00:28.000Z,"After announcement of the #lockdown in #Delhi that starts tonight, lab members spent the rest of the day stopping experiments & storing samples for when it’s safe to return. Sad to see everyone go, but health is most important especially with #covid on the rise #AcademicChatter",GIF,,,,10,['https://pbs.twimg.com/tweet_video_thumb/EzVqr7qVUAYvBTX.jpg'],https://twitter.com/lucindaedoyle/status/1384129773316673541,"['lockdown', 'Delhi', 'covid', 'AcademicChatter']","['announcement', 'lockdown', 'delhi', 'start', 'tonight', 'lab', 'member', 'spent', 'rest', 'day', 'stopping', 'experiment', 'storing', 'sample', 'safe', 'return', 'sad', 'see', 'everyone', 'go', 'health', 'important', 'especially', 'covid', 'rise', 'academicchatter']",lockdown  delhi covid  academic chatter
1074,1074,Delhipedia,@thedelhipedia,2021-04-19T15:52:04.000Z,"436 MORE COVID BEDS READY!! 
DELHI GOVT’S MAKESHIFT COVID HOSPITAL AT COMMONWEALTH GAMES VILLAGE IS NOW OPERATIONAL. 
 THE FACILITY IS OPEN TO ALL AND IS FREE OF COST 
 IT’S A JOINT INITIATIVE OF DELHI GOVT AND “DOCTORS FOR YOU” #IndiaFightsCorona #DelhiLockdown",,🚨,,2,2,['https://pbs.twimg.com/media/EzWR9q-VoBoUSVL?format=jpg&name=small'],https://twitter.com/thedelhipedia/status/1384172956838887431,"['IndiaFightsCorona', 'DelhiLockdown']","['covid', 'bed', 'ready', 'delhi', 'govt', 'makeshift', 'covid', 'hospital', 'commonwealth', 'game', 'village', 'operational', 'facility', 'open', 'free', 'cost', 'joint', 'initiative', 'delhi', 'govt', 'doctor', 'indiafightscorona', 'delhilockdown']",india fights corona  delhi lockdown
1075,1075,Sarika Panda Bhatt,@SarikaPanda,2021-04-19T13:55:25.000Z,"Finally!!! 

Those above 18 eligible to get Covid vaccine from May 1: Centre : 
 https://ndtv.com/india-news/those-above-18-eligible-to-get-covid-vaccine-from-may-1-centre-2417262…

Only solution to fight #COVID19 

#vaccination4all 
@amitbhatt4u
 @Kranti_Sambhav
 @mfuloria
 @PMOIndia
 @MoHFW_INDIA
 @drharshvardhan
 

देर आये दुरुस्त आये!","Vaccine For All Above 18 Starting May 1
Vaccinations will be opened to all above 18 from May 1, the government on Monday announcedafter Prime Minister Narendra Modi held a series of meetings over India's response to record daily surges in...
ndtv.com",,,1,4,['https://pbs.twimg.com/card_img/1386678193973694469/aAbgpxAN?format=jpg&name=small'],https://twitter.com/SarikaPanda/status/1384143601760755722,"['COVID19', 'vaccination4all']","['finally', 'eligible', 'get', 'covid', 'vaccine', 'may', 'centre', 'httpsndtvcomindianewsthoseaboveeligibletogetcovidvaccinefrommaycentre', 'solution', 'fight', 'covid', 'vaccinationall', 'amitbhattu', 'kranti_sambhav', 'mfuloria', 'pmoindia', 'mohfw_india', 'drharshvardhan', 'द', 'र', 'आय', 'द', 'र', 'स', 'त', 'आय']",covid 19 vaccination 4 all
1076,1076,Aishwarya Paliwal,@AishPaliwal,2021-04-19T13:58:33.000Z,"#COVID19 
#vaccines
Vaccination for everyone above 18 years of age. 
Government has decided to open vaccination for everyone above 18 years of age, vaccinations to begin from 1st May.",,,1,3,37,[],https://twitter.com/AishPaliwal/status/1384144392244535296,"['COVID19', 'vaccines']","['covid', 'vaccines', 'vaccination', 'everyone', 'year', 'age', 'government', 'ha', 'decided', 'open', 'vaccination', 'everyone', 'year', 'age', 'vaccination', 'begin', 'st', 'may']",covid 19 vaccines
1077,1077,Kavita Ashok,@kavitaashok1969,2021-04-19T12:15:08.000Z,"Food is always needed .. sharing some people’s numbers  who are providing home made thalis .. #COVID19 #CovidHelp #covidcare #StayHome
 #StayHomeStaySafe",,,1,5,14,"['https://pbs.twimg.com/media/EzVgUJMVcAgmV1-?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzVgUJMVgAUn6m7?format=jpg&name=360x360']",https://twitter.com/kavitaashok1969/status/1384118366739197955,"['COVID19', 'CovidHelp', 'covidcare', 'StayHome', 'StayHomeStaySafe']","['food', 'always', 'needed', 'sharing', 'people', 'number', 'providing', 'home', 'made', 'thalis', 'covid', 'covidhelp', 'covidcare', 'stayhome', 'stayhomestaysafe']",covid 19  covid help covidcare  stay home  stay home stay safe
1078,1078,"Sonal Arora
(Covid Info India)",@HerLavishHustle,2021-04-19T18:23:03.000Z," Regarding any type of health related issues,specially COVID-19 #COVID19India #COVIDSecondWaveInIndia #COVIDEmergency","Quote Tweet
Aᴍᴀɴ/ DM for covid related queries/RT
@_mr_amn
 · Apr 19
Replying to @HerLavishHustle",⚠,,4,3,"['https://pbs.twimg.com/profile_images/1388539148026335234/5eNeXPYn_mini.jpg', 'https://pbs.twimg.com/media/EzWzaVnVkAECsNN?format=jpg&name=medium']",https://twitter.com/HerLavishHustle/status/1384210955312058371,"['COVID19India', 'COVIDSecondWaveInIndia', 'COVIDEmergency']","['regarding', 'type', 'health', 'related', 'issue', 'specially', 'covid', 'covidindia', 'covidsecondwaveinindia', 'covidemergency']",covid 19 india covid second wave in india covid emergency
1079,1079,Dr. Aqsa Shaikh // اقصٰی شیخ,@Dr_Aqsa_Shaikh,2021-04-19T03:09:30.000Z,"Dear Doctors! 
Just because there is no specific cure for Covid, doesn't mean you can try anything for anyone you read on WhatsApp!",,,3,13,72,['https://pbs.twimg.com/media/EzTjbkDVgAAKNad?format=jpg&name=small'],https://twitter.com/Dr_Aqsa_Shaikh/status/1383981051299581960,[],"['dear', 'doctor', 'specific', 'cure', 'covid', 'doesnt', 'mean', 'try', 'anything', 'anyone', 'read', 'whatsapp']",
1080,1080,Ashwini_Deshpande,@AshwDeshpande,2021-04-19T02:55:14.000Z,We need to stop the demand for Covid.,"Quote Tweet
ANI
@ANI
 · Apr 18
State governments should keep demand (for medical oxygen) under control. Demand-side management is as important as supply-side management. Containing COVID spread is the responsibility of state governments & they should fulfil this responsibility: Union Minister Piyush Goyal
Show this thread",,6,14,81,"['https://pbs.twimg.com/profile_images/1497864299/ani_mic_logo_mini.jpg', 'https://pbs.twimg.com/media/EzRFN4LVIAgsYdt?format=jpg&name=small']",https://twitter.com/AshwDeshpande/status/1383977461558386688,[],"['need', 'stop', 'demand', 'covid']",
1081,1081,উৎপল বৰপূজাৰী Utpal Borpujari,@UtpalBorpujari,2021-04-19T09:46:26.000Z,Resource: home-chef cooked food for #COVID19 +ve families in #DelhiNCR.,,,,11,17,['https://pbs.twimg.com/media/EzU-RjGVoAUbjjY?format=jpg&name=medium'],https://twitter.com/UtpalBorpujari/status/1384080942516473865,"['COVID19', 'DelhiNCR']","['resource', 'homechef', 'cooked', 'food', 'covid', 'family', 'delhincr']",covid 19  delhi ncr
1082,1082,अमित पांडेय,@ISHUPANDEY,2021-04-19T09:16:26.000Z,"*Urgently required*  
AB-  Negative Plasma donor 

( *Donor should be covid negative for atleast last 42 days from today to be able to donate plasma* ) 

 Contact person: Sanjeev
+91 9415903143

Hospital: Max Hospital Saket
@KapilMishra_IND
 @TajinderBagga",,🙏 🙏 🙏,,3,2,[],https://twitter.com/ISHUPANDEY/status/1384073395529158661,[],"['urgently', 'required', 'ab', 'negative', 'plasma', 'donor', 'donor', 'covid', 'negative', 'atleast', 'last', 'day', 'today', 'able', 'donate', 'plasma', 'contact', 'person', 'sanjeev', 'hospital', 'max', 'hospital', 'saket', 'kapilmishra_ind', 'tajinderbagga']",
1083,1083,kshittij sharma,@kshitij246,2021-04-19T05:08:37.000Z,"Patient Name : Rano Sharma
Adhar No: 208696259868
Medical Issue: Covid Positive - 
Oxygen bed required
Care Taker Name : Anuj Sharma
Care taker No :9891796326

Need bed in noida 
@PankajSinghBJP
 @NeerajSinghSays
 @112UttarPradesh",,,7,22,39,[],https://twitter.com/kshitij246/status/1384011028334202885,[],"['patient', 'name', 'rano', 'sharma', 'adhar', 'medical', 'issue', 'covid', 'positive', 'oxygen', 'bed', 'required', 'care', 'taker', 'name', 'anuj', 'sharma', 'care', 'taker', 'need', 'bed', 'noida', 'pankajsinghbjp', 'neerajsinghsays', 'uttarpradesh']",
1084,1084,Delhipedia,@thedelhipedia,2021-04-19T11:07:23.000Z,"1000-bedded #COVID19 Care Hospital in Delhi *Everything is FREE*

Manned by doctors and nursing officers of the Indian Armed Forces

Near Terminal 1, Next to Raksha Sampada Bhavan

Contact Maj. Gen Bhatia: 9654895961

#Sosdelhipedia 
#COVID19India #COVIDSecondWaveInIndia",,🚨,,10,14,[],https://twitter.com/thedelhipedia/status/1384101315073089537,"['COVID19', 'Sosdelhipedia', 'COVID19India', 'COVIDSecondWaveInIndia']","['bedded', 'covid', 'care', 'hospital', 'delhi', 'everything', 'free', 'manned', 'doctor', 'nursing', 'officer', 'indian', 'armed', 'force', 'near', 'terminal', 'next', 'raksha', 'sampada', 'bhavan', 'contact', 'maj', 'gen', 'bhatia', 'sosdelhipedia', 'covidindia', 'covidsecondwaveinindia']",covid 19  sosdelhipedia covid 19 india covid second wave in india
1085,1085,Prasar Bharati News Services पी.बी.एन.एस.,@PBNS_India,2021-04-19T13:48:17.000Z,Breaking - Central Government announces a liberalised and accelerated Phase 3 Strategy of Covid-19 Vaccination from 1st May. Find details here -,"Prasar Bharati News Service - PBNS
Government of India announces a Liberalised and Accelerated Phase 3 Strategy of Covid-19 Vaccination from 1st May Government has been working hard from over a year to ensure that maximum numbers of...
t.me",,1,25,40,['https://pbs.twimg.com/card_img/1386678547478102017/1RMbMNbN?format=jpg&name=240x240'],https://twitter.com/PBNS_India/status/1384141806724472846,[],"['breaking', 'central', 'government', 'announces', 'liberalised', 'accelerated', 'phase', 'strategy', 'covid', 'vaccination', 'st', 'may', 'find', 'detail']",
1086,1086,Rohitashw Trivedi - Astro logically Yours...,@RohitashwT,2021-04-19T12:47:49.000Z,"English Translation for Non-Hindi Viewers..

13th April 2021 - 30th Arpril 2022
#Astrological Predictions for #Pakistan.

Via Shri Vishwa Vijay Panchangam.

#Nuclearwar #WW3 #Lahore #civilwarpakistan #COVID19 #WMD #BiologicalWeapon ",,,2,5,16,['https://pbs.twimg.com/ext_tw_video_thumb/1384126345785974793/pu/img/Wu5m-3VIhwRgwyq4.jpg'],https://twitter.com/RohitashwT/status/1384126588304859147,"['Astrological', 'Pakistan', 'Nuclearwar', 'WW3', 'Lahore', 'civilwarpakistan', 'COVID19', 'WMD', 'BiologicalWeapon']","['english', 'translation', 'nonhindi', 'viewer', 'th', 'april', 'th', 'arpril', 'astrological', 'prediction', 'pakistan', 'via', 'shri', 'vishwa', 'vijay', 'panchangam', 'nuclearwar', 'ww', 'lahore', 'civilwarpakistan', 'covid', 'wmd', 'biologicalweapon']",astrological  pakistan  nuclearwar ww 3  lahore civilwarpakistan covid 19 wmd  biological weapon
1087,1087,Vaishali Poddar,@PoddarVaishali,2021-04-19T20:16:57.000Z,"50 requests - 1 Donor ! 

Please come forward to donate plasma, lakhs of people are recovering from covid 19 on daily basis. ",,🥺,5,116,401,[],https://twitter.com/PoddarVaishali/status/1384239616459350022,[],"['request', 'donor', 'please', 'come', 'forward', 'donate', 'plasma', 'lakh', 'people', 'recovering', 'covid', 'daily', 'basis']",
1088,1088,Dr. Aseervatham Achary / முனைவர். ஆசீர் ஆச்சாரி,,2021-04-19T16:57:05.000Z,"In our Housing Society at Dwarka, New Delhi, we have restarted quarantine facility for home quarantine of COVID residents. Beds, Oxygen, Oxymetres, doctor/nurse on call arranged. Other societies should also replicate. (This facility was used during the first wave of COVID).",,,6,24,63,"['https://pbs.twimg.com/media/EzWg2NBVUAEMNme?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzWg2NEVkAkjoU2?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzWg2NBUYAQK_Iq?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzWg2NMUYAQc6Gl?format=jpg&name=360x360']",https://twitter.com/AseerAchary/status/1384189321066860546,[],"['housing', 'society', 'dwarka', 'new', 'delhi', 'restarted', 'quarantine', 'facility', 'home', 'quarantine', 'covid', 'resident', 'bed', 'oxygen', 'oxymetres', 'doctor', 'nurse', 'call', 'arranged', 'society', 'also', 'replicate', 'facility', 'wa', 'used', 'first', 'wave', 'covid']",
